Date,open,high,low,close
2023-01-03 00:00:00+00:00,891.339559268707,906.1888491030093,887.1512682395007,899.5256958007812
2023-01-04 00:00:00+00:00,902.1909520822442,915.5172587838964,901.8102353210488,908.473388671875
2023-01-05 00:00:00+00:00,893.052925987105,895.9085631040338,851.5509650288905,855.1681518554688
2023-01-06 00:00:00+00:00,857.6429714424976,867.7328655143526,856.6910924508855,859.1659545898438
2023-01-09 00:00:00+00:00,858.5948296906354,866.123237199918,847.5530568939351,862.9734497070312
2023-01-10 00:00:00+00:00,862.4024131808218,875.9191072145314,860.4986550943299,871.9212036132812
2023-01-11 00:00:00+00:00,871.3500659434061,881.8207350167576,869.8270246738865,881.2495727539062
2023-01-12 00:00:00+00:00,879.7266064137399,892.4817504882812,871.1596951898196,892.4817504882812
2023-01-13 00:00:00+00:00,893.0529296273024,897.8123248415834,874.9672278130347,883.9148559570312
2023-01-16 00:00:00+00:00,893.0529617426605,901.6674557706804,874.586484407937,878.20361328125
2023-01-17 00:00:00+00:00,880.8688519383841,885.4378595296555,872.3019409179688,872.3019409179688
2023-01-18 00:00:00+00:00,870.9692787303219,897.2411157019706,870.9692787303219,886.7704467773438
2023-01-19 00:00:00+00:00,887.3416829088346,896.8604736328125,881.820795908545,896.8604736328125
2023-01-20 00:00:00+00:00,897.0508205002136,901.6198282214845,866.4003041354739,877.4420776367188
2023-01-23 00:00:00+00:00,877.0613943083061,886.009022666351,876.8710068755631,880.1073608398438
2023-01-24 00:00:00+00:00,877.8228593767344,894.9566820395279,877.4420845227714,894.1951904296875
2023-01-25 00:00:00+00:00,895.1470601788247,897.2982579773301,881.0592041015625,881.0592041015625
2023-01-26 00:00:00+00:00,894.5758446315475,894.5758446315475,878.2035147234442,878.5842895507812
2023-01-27 00:00:00+00:00,881.6303015254408,884.2955509852203,874.7767614159499,884.1051635742188
2023-01-30 00:00:00+00:00,885.0570996571652,887.1512451171875,873.8249388600624,887.1512451171875
2023-01-31 00:00:00+00:00,882.3918685124537,882.7726433670116,868.1136829378186,879.1554565429688
2023-02-01 00:00:00+00:00,879.7265590476701,884.1051790871314,867.7328491210938,867.7328491210938
2023-02-02 00:00:00+00:00,866.9713761647655,890.3876342773438,864.8772307582301,890.3876342773438
2023-02-03 00:00:00+00:00,891.910625432759,900.096761615854,888.2934968425097,896.2892456054688
2023-02-06 00:00:00+00:00,894.0047640992933,895.9085220900932,877.8228211774933,883.1533203125
2023-02-07 00:00:00+00:00,878.2035325796502,885.6282351771142,857.833357060737,858.5948486328125
2023-02-08 00:00:00+00:00,859.7372053683272,864.3062133789062,852.3125600888751,864.3062133789062
2023-02-09 00:00:00+00:00,866.0194853630941,872.3019214970434,860.8793737241344,864.6868896484375
2023-02-10 00:00:00+00:00,863.9253665685956,865.258020422341,844.5070696159876,846.4108276367188
